T0 min	T0.5 min	T1 min	T2 min	T5 min	T10 min	FDR	Proteins
0	-1.043209314	-0.317928076	-0.857189715	0.332407713	0.548815131	1.4534647	Q8VYB5
0	0.102949619	0.004510462	1.025341988	1.896993637	1.535640955	2.759359937	Q8VYN9
0	0.74707222	0.18643117	1.013068676	0.718029499	0.90191865	3.358672665	Q8VYV0
0	-0.208243847	0.339590311	0.097197533	0.430766582	-0.990166426	7.120576059	Q8VYZ5
0	1.240097523	1.716649771	1.38830471	1.47961843	2.169893026	2.737837605	Q8VYZ5
0	0.554085732	0.541307211	0.949935913	0.485923767	0.374693155	1.746682687	Q8VZ95
0	0.169104576	-0.415713072	0.256829262	-0.426710129	-0.240627527	1.878388028	Q8VZL1
0	-0.516398668	1.294613838	1.155955076	0.771857381	-0.775430799	1.6584393	Q8VZS6
0	0.132249355	-0.987253189	0.074372768	0.117995739	0.218378782	1.688760585	Q8VZT4;A0A1P8ARI3
0	0.099850655	-0.130683661	0.346302986	-0.089097977	-0.191112757	2.239625813	Q8W4D8
0	-0.544081211	-0.573373079	-0.74572134	-0.051907539	0.452996969	4.147713109	Q8W4E9
0	0.343647957	-0.008786917	-0.2380023	-0.025736809	0.123718977	1.628054451	Q8W4K6
0	-0.098874092	-0.351197958	-0.218470573	-0.747302055	-0.611547709	5.546130512	Q8W4K6
0	0.606192589	-0.162111521	0.34503746	0.177137375	0.208150625	1.44455637	Q8W4K6
0	-0.16804409	-0.405113459	-0.468215942	-0.836443424	-0.477746725	1.390469927	Q8W4N1
0	-0.368029594	-0.46219945	-0.398638725	-0.284005642	-0.99039197	4.455756414	Q8W4N1
0	-0.134367943	0.720313847	0.062270284	1.368848085	0.784938395	1.555714556	Q8W4S4
0	-0.455532551	-0.27883029	-0.133622646	0.358010769	-0.352160215	3.297593049	Q93V62
0	-0.536091805	-0.187851667	-0.263762951	0.92206049	0.229870081	7.246752432	Q93V62
0	0.301383495	-0.157102823	0.315125465	-0.422980785	-0.068137884	2.015365499	Q93VP3
0	0.286701322	-0.08638674	1.13515234	0.979165435	0.241059959	1.819461244	Q93W28
0	-0.150565147	-0.362929583	-0.459408283	-0.858604431	-0.782602549	3.233526566	Q93XX4
0	0.319319129	-0.200515568	1.095776796	-0.49623847	-0.381998122	1.550604156	Q93XX4
0	0.375691891	0.067308187	0.224607468	0.986723423	1.193688154	3.087755746	Q93YP4
0	1.371871948	0.055656016	-0.536368906	0.718220413	2.699475527	1.31204214	Q93YQ7;A0A1P8B8U0
0	0.018587589	0.725697279	0.933495045	1.043765068	0.277211905	5.921511619	Q93YR3
0	0.443734646	0.303325415	0.768684864	0.463709831	0.224383593	2.170182828	Q93YW4;A0A1P8BEL3;A0A1P8BEL7
0	-1.467270732	-0.123697519	-0.667069435	0.479557037	-0.683377862	3.060355947	Q93ZH7
0	0.841581821	0.147250414	0.965655327	0.395511627	0.203533411	4.40011599	Q93ZH7
0	0.548832893	0.748873711	0.733603597	0.813928246	0.826980472	2.100438532	Q93ZS6
0	-0.157265186	0.038821459	-0.395800591	0.217001438	-0.028717756	1.928579497	Q93ZS6
0	-0.110016823	-0.6890468	0.800663948	1.596730709	2.764493704	4.565455357	Q93ZT6
0	0.083002567	0.788567305	0.177466393	1.259229183	1.481569052	3.844907826	Q940I0
0	-0.210875034	-0.324576139	-0.902944088	-0.941896439	-0.736824751	1.965464552	Q940Y8
0	0.756314278	-0.638882816	-0.057079375	-0.84507376	0.394053221	1.837036257	Q940Y8
0	0.275974751	0.081061602	0.54987812	-0.006798267	0.163960695	1.445637342	Q941L0
0	1.579360723	1.165699482	1.644623518	-0.197925746	1.280718327	2.625493123	Q941L0
0	0.343352795	0.511593103	0.424717903	-0.307347775	0.032974958	3.455869848	Q941L0
0	0.748400211	0.440539598	1.23239994	0.368695736	0.731968164	5.947788049	Q944Q6
0	0.910272121	-1.057424903	-1.835840225	1.522928238	1.420630217	4.350438877	Q945Q1
0	1.227838516	2.042714357	1.646211147	1.270880222	1.32485795	2.762424952	Q94AB2
0	0	0	0	0	1.793535709	5.197178475	Q94AZ2
0	-0.460125446	0.391074419	-0.258375645	0.744123936	-0.685863733	2.373087934	Q94BT0
0	-0.337903976	-0.572250128	-0.163964272	-0.096509457	-0.951681852	3.804715331	Q94BT0
0	0.375290871	0.521533728	0.893195152	0.119679928	0.432581663	3.888681921	Q94C20
0	0.467288792	1.487995625	2.823281527	1.347416162	1.440588474	3.760295881	Q94C53
0	-1.085765362	0.037925482	-0.440035462	0.147427559	0.755611181	1.408521412	Q94CK1
0	-0.671513081	-0.55916667	-0.32258749	-0.589585781	-3.900490046	10.37804415	Q94K05
0	-0.21708566	1.131563663	1.536244631	1.177284837	1.621915817	1.660638641	Q96266
0	1.993854761	2.130880356	4.163106918	2.388670683	1.759600163	4.71035322	Q96290
0	0.2733922	-0.051548243	0.05470562	0.341148376	1.08933568	5.121765146	Q96290
0	0.539973736	0.532650232	0.26890564	1.023726463	1.454281569	2.115216359	Q96290
0	-0.168122768	0.325791121	-0.127232075	0.20920372	1.362287283	5.760238029	Q96290
0	3.029788971	2.391951561	2.895079136	0.739906371	2.821942806	3.150021074	Q96290
0	-0.016922474	0.60969758	0.600358963	0.43442297	0.773530722	4.413504445	Q96290
0	-2.276955366	-0.453419924	-1.40327251	0.348585129	-1.534574389	2.447584864	Q9ASU6
0	0.831477463	-0.256849289	-0.458492875	0.302054703	-1.081304789	1.31522396	Q9ASZ4
0	0.198901176	-0.197222948	0.380337715	-0.262331486	0.045894861	3.666682306	Q9C505
0	0.185240269	-0.150234461	0.220380783	0.026607037	0.06296134	2.00947956	Q9C508
0	0.621003628	0.085659266	0.865454197	0.114528656	0.08737874	1.620474599	Q9C576
0	1.159208775	0.792242765	0.57531929	0.146718025	-0.01114285	2.261357692	Q9C585
0	-1.062759519	-0.220968306	-0.529624403	0.343576431	0.181066275	1.301664144	Q9C5E7
0	0.283278942	0.500711679	0.721384525	0.849322796	-0.018606901	2.939863813	Q9C5W7
0	0.69260788	0.194185019	0.818415642	-0.004998684	0.00470376	4.865378851	Q9C5X3
0	-0.021907151	-0.035037279	-0.545691848	0.456305504	0.309904337	1.742791261	Q9C671
0	0.110991478	-0.124544382	-0.287147522	0.079041481	-0.591645002	2.793955821	Q9C690
0	1.662813663	2.997810364	0.450180769	2.924649239	2.111938953	2.145438556	Q9C690
0	0.567316055	-0.03529191	0.175570011	-0.38050127	-0.265147924	4.420253155	Q9C690
0	-0.388895988	-0.354245901	-0.039598465	-0.062386036	-1.16132617	2.361286806	Q9C6I8
0	-0.374415517	0.032453179	-0.887598276	0.820791125	0.866823792	5.512174489	Q9C6K3
0	-0.341588974	-0.210480928	-0.289655685	-0.659278393	-0.706227064	3.529072457	Q9C6S8
0	-0.245120525	-0.054796934	-0.458019257	-0.709166527	-0.565531492	4.097156517	Q9C6S8
0	0.322229385	0.425118208	0.715947628	0.535857201	0.459656477	2.750459139	Q9C6S8
0	-0.384747505	-0.202445269	-0.336986542	-0.257621765	-1.31943965	3.467331968	Q9C6S8
0	-0.05842793	0.566269517	0.874842525	0.545774341	0.596667409	1.700389449	Q9C6S8
0	-0.354850829	1.201974869	1.446742773	0.445202172	1.259138584	1.628307763	Q9C6S8
0	0.024260998	-0.258212328	-0.109380245	0.472085476	0.819574118	3.603269093	Q9C787
0	-0.44793272	-0.078088999	-0.313859463	0.154582024	0.112093687	2.14042739	Q9C7M2
0	1.053564548	-0.005337	0.73281908	0.658893585	1.253897429	2.931773571	Q9C7Y9
0	2.173596382	1.969167948	3.090459347	3.477267742	1.745270014	2.182128261	Q9C7Y9
0	2.538291454	2.523147583	3.279557228	3.36689949	1.693274379	2.891850048	Q9C7Y9
0	-0.411805153	0.415753603	0.21891737	0.507739067	0.397914171	1.626130728	Q9C829
0	0.281972885	0.65572381	1.011817932	0.683389187	0.915225744	3.276165981	Q9C911
0	-0.459396839	-0.174829245	0.236431599	-0.585706234	0.039151907	3.094343298	Q9C958
0	0.620514393	0.081671953	0.757781029	0.423383713	0.669976473	2.334991459	Q9C9M7
0	0.620514393	0.081671953	0.757781029	0.423383713	0.669976473	2.334991459	Q9C9M7
0	0.956648409	-0.047342956	0.941797793	0.429328978	1.444762468	5.603351482	Q9C9T5
0	1.285481334	1.380664945	2.028455257	1.625114322	1.761074185	2.037100208	Q9C9X1
0	-0.159166813	0.407977343	0.192824841	0.534146309	0.265601873	1.379108927	Q9C9Y6
0	-0.499204636	0.995988131	1.292940617	1.34956646	0.116936445	5.446596887	Q9CA42
0	1.856509209	0.9226439	1.83069706	1.017488956	1.983184576	8.939176877	Q9CA42
0	0.70927304	0.235227108	1.191711187	0.315359294	1.246681213	3.907504544	Q9CA42
0	1.383235574	1.487536788	1.876083016	1.450145841	1.273699164	2.93057162	Q9CA42
0	0.364047885	-0.026844382	0.034281611	0.892135501	1.154643178	5.095857586	Q9CAG1
0	-0.363892078	0.025700808	-0.243115425	-0.2482934	-1.058324575	3.624934155	Q9CAG1
0	0.077991009	-0.025213957	0.220471859	0.368583202	0.899344206	3.794165869	Q9CAV0
0	0.936545074	1.590393066	2.185949564	1.112728357	0.804972112	5.337177208	Q9FDZ5
0	1.661422014	2.598828793	2.330302477	1.269884348	2.341649055	2.91971638	Q9FDZ5
0	-0.144979	-0.106028318	-0.435878277	-0.831670284	-0.275280714	1.742136285	Q9FE20
0	-0.010561943	-0.123174429	0.175771713	0.195802212	-0.126210451	1.422072804	Q9FE38
0	0.239153385	0.210427999	-0.072414875	0.619030952	0.389930964	2.204501837	Q9FF53
0	0.369262218	-0.040431738	0.210114002	-0.169268131	-0.113563776	1.737105817	Q9FF75
0	1.238354206	1.525266886	0.832535267	-1.089682937	-0.005941272	2.266282277	Q9FF75
0	0.214802742	0.209872007	0.20878458	-0.22375536	-0.20459199	1.447182881	Q9FF75
0	1.234342098	0.479641676	1.41842556	0.300634861	0.633643389	6.621505121	Q9FFG3
0	1.234342098	0.479641676	1.41842556	0.300634861	0.633643389	6.621505121	Q9FFG3
0	1.234342098	0.479641676	1.41842556	0.300634861	0.633643389	6.621505121	Q9FFG3
0	-0.351444244	-0.024435282	-0.459503055	0.352869034	0.189975023	1.678297597	Q9FFP6;Q9FNN1
0	-1.234978199	-0.158765554	-5.413549423	-0.918939114	-2.71294713	2.082644681	Q9FFS0
0	-1.342218399	-0.199057817	-4.591567516	-1.051588058	-2.851955175	1.758277334	Q9FFS0
0	0.836248875	0.549885988	0.47511816	0.892054558	0.945006132	2.809756706	Q9FG01
0	-0.500100613	-0.072278261	-0.60559988	-0.934185982	-0.671499491	2.293985844	Q9FG14
0	-0.170489311	-0.129892588	-0.504417896	-0.495008945	-0.401859045	1.826962871	Q9FGD5_ARATHEmb
0	-0.628417492	-0.269608736	-0.596108437	-0.944268703	-0.756356001	3.330861649	Q9FGE4
0	0.317293644	-0.228731394	-0.189578056	-0.087222576	-0.277995348	1.628782081	Q9FGG4
0	0.046034336	0.135853529	-0.049882889	-0.436285019	-0.835985422	3.820770279	Q9FGK8
0	-0.324175298	0.8969962	1.173109293	1.069923162	1.516741276	3.421334066	Q9FH18
0	-0.352180004	-0.21876502	-0.50604248	-1.068845749	-0.961761713	4.678554638	Q9FHD1
0	0.204359531	-0.239319563	0.309986591	0.12434721	0.09297061	1.383591257	Q9FHD7
0	-0.624035358	0.520087004	-0.184332848	-0.408439636	-1.559213758	3.615709315	Q9FHY8
0	0.112607956	0.368395567	0.021197796	1.000417233	0.113173723	2.293699373	Q9FIL1;A8MQ88
0	-2.104712963	1.150890589	-0.118147194	1.159788132	-3.023322582	2.232240628	Q9FJE8
0	-0.137200832	0.29376483	0.530220509	0.137004375	-0.133102655	2.403195119	Q9FJY5
0	-0.753544331	-0.499165297	-0.681929111	-1.109028816	-0.606888533	2.313233896	Q9FK25
0	2.220591307	0.43031913	2.619815111	1.119774342	0.965507627	1.522254322	Q9FK30
0	-0.877417564	-0.243476629	0.025816441	-0.520653725	0.125706911	3.319851577	Q9FKA5
0	-1.494639874	0.777789354	-1.166075945	-1.421134591	-1.35844636	2.813300988	Q9FKA5
0	0.376065254	0.481139421	0.608359337	-0.136456013	0.390526056	2.400987157	Q9FKA5
0	1.378379107	-0.116361737	-0.089303076	0.776099682	2.145481348	1.829018665	Q9FKA5
0	-0.306387901	-0.254090071	-0.229545593	-0.611157417	-0.438245058	2.835087662	Q9FKL3
0	-0.572198391	-0.386100531	-0.517461777	0.072669983	0.258267164	4.994155847	Q9FKZ7
0	0.970728755	0.556066155	1.513355136	0.868667483	1.959603429	6.302635825	Q9FLM3;A0A1P8BD91;A8MRY3
0	0.085141659	-0.039614439	0.189321995	0.765767574	0.440026045	3.349557875	Q9FLP0;F4K3E4
0	0.858216763	0.522128344	0.518307686	0.666790962	1.1376369	4.382876794	Q9FLT0
0	0.427678466	0.742116272	1.145817518	1.50316453	1.603687763	1.587081673	Q9FM05
0	0.287872314	0.704204321	1.674480438	1.680095673	1.341242552	5.80404228	Q9FM96
0	-0.446452141	-0.702063322	-3.166344643	-0.78900671	-0.789126635	8.362671769	Q9FMD7;Q9M8T0
0	0.335167408	0.387518167	0.780107021	0.295739174	0.302592993	2.256720155	Q9FMD7
0	1.194529057	1.073396921	1.734881878	0.505387306	0.831824541	5.383475785	Q9FMG4
0	1.194529057	1.073396921	1.734881878	0.505387306	0.831824541	5.383475785	Q9FMG4
0	1.194529057	1.073396921	1.734881878	0.505387306	0.831824541	5.383475785	Q9FMG4
0	-0.684799135	-0.435425997	-0.415224552	-0.70002985	-0.989855766	1.487577972	Q9FMI8
0	0.471491814	-0.100840807	0.363265038	-0.133873463	-0.192661524	2.58893314	Q9FMJ6
0	-0.899180293	0.330007076	-0.473284483	0.699790716	-0.504458427	1.597589377	Q9FMM3
0	-0.828811347	-0.664064109	-0.46186018	-0.425207198	-0.151928186	1.7654119	Q9FMT1;B9DHH9;F4K5H6
0	0.034508228	0.369219542	-0.251285553	0.417523861	0.509660959	2.791701487	Q9FMT8
0	0.11255312	0.790107012	1.382818699	0.774509907	0.679906607	4.441439133	Q9FMU5
0	0.372888088	0.223249197	0.814991474	0.511531353	0.666887045	3.398292399	Q9FND9
0	1.044414043	1.170019865	1.26966238	0.955587864	0.92189765	2.243885472	Q9FNM7
0	0.126547813	0.202140093	0.717997074	0.372876167	0.219821215	2.529430749	Q9FNQ0
0	-0.307011127	0.324095011	0.120968819	0.508123398	0.369848013	1.618567971	Q9FPS3
0	-0.520569801	0.16997838	0.181540489	-1.32074821	0.294660807	2.349624458	Q9FRH7
0	-0.283587635	0.486758292	-0.395862281	-0.783628821	-0.650479734	2.08762518	Q9FVE6;F4J378
0	-0.493506432	-0.303195238	-0.585179806	-0.439113617	-0.51485467	1.611549876	Q9FVE6;F4J378
0	0	0	0	1.858487368	1.010710478	2.923481694	Q9FVQ1
0	-0.010041237	-0.565190077	-0.282516003	0.003848076	-0.059459925	3.598721173	Q9FVQ5
0	0.372403383	-0.660509467	0.412287474	0.385710239	0.847296238	1.600689621	Q9FVT5
0	-1.017192364	-0.22010541	-1.118176937	-0.247549534	-2.258837938	3.294480999	Q9FVW3
0	0.202287674	-0.412864447	0.097962379	-0.370834351	-0.357779741	3.076649198	Q9FVW3
0	0.661159515	0.767559767	0.586863518	1.105988026	0.732538939	2.867991218	Q9FXI5
0	0.626055241	0.972442865	0.818998337	1.08475399	0.520797014	2.505236014	Q9FXI5
0	1.178860903	0.793110847	1.357495546	0.819750071	1.528617382	1.897040179	Q9FXI5;A0A1P8AP22
0	0.991953671	0.606203616	1.170588255	0.632842839	1.341710091	2.629576171	Q9FXI5;A0A1P8AP22
0	1.255250335	0.869500279	1.433884978	0.896139503	1.605006814	1.699390467	Q9FXI5;A0A1P8AP22
0	0.653108597	0.288823366	1.01480484	0.149222374	0.273212671	2.228723183	Q9FXT6
0	-0.472202301	-0.178865194	-0.522017479	0.059223652	0.166102171	1.678677594	Q9FY75
0	-0.414522171	0.159972906	-0.152542591	-0.41981411	-0.474885702	1.840681266	Q9FYB7
0	-0.852046013	-0.179419279	-1.129983902	-1.675945282	-1.633200407	4.408923516	Q9FYB7
0	0.647684097	0.061275244	0.315521717	-0.001439095	0.129472017	2.445287903	Q9FYB7
0	-0.254711151	-0.064324617	-0.369407177	-0.227217197	-1.156576872	3.429052851	Q9FZ45
0	0.210565567	-0.09064889	0.157253742	-0.106941223	-0.365795851	1.40186473	Q9FZ45
0	1.001353741	0.497021914	1.779923439	1.372708321	1.087757826	4.803577641	Q9LD43
0	1.067189693	0.73319459	2.379776955	1.582717896	1.140869856	3.783322227	Q9LD43
0	1.882820368	1.042670727	1.889018297	2.195364714	1.79757452	1.359720769	Q9LD90
0	-0.384267807	-0.495417833	-0.586456299	-0.839410782	-0.422416925	2.118371126	Q9LDI9
0	-0.507623672	-0.580750704	-0.504617214	-0.438989162	-0.572838068	1.974126925	Q9LE80
0	-1.458704948	0.849208713	1.882394075	1.386389494	1.087369442	2.383880522	Q9LEU5
0	-0.996212482	-0.568503618	-1.137304306	0.394584179	-0.832690477	7.832187487	Q9LEU5
0	-1.336699009	-0.701296091	-2.008082867	-0.713103294	-1.068867445	3.164657501	Q9LEU5
0	0	0.490145504	1.212828517	1.756887317	1.329202294	3.2820754	Q9LEU5
0	0	1.237387419	1.563416719	2.107475519	1.679790497	5.50104913	Q9LEU5
0	0.549620092	-0.527634561	0.735134065	0.787418783	0.77614373	1.589793735	Q9LEX8
0	0.410875797	0.407646894	0.638633251	0.208712578	0.257775068	2.138489368	Q9LF79
0	-0.656660557	-0.421172857	-0.887457848	-0.705674171	-0.772800684	3.765526117	Q9LFE0
0	0.65683651	0.587261915	-0.186643302	1.612304211	1.46764493	1.630859504	Q9LFL3
0	0.079490364	-0.325523496	2.116723299	-0.840839565	1.412095308	1.872153643	Q9LG02
0	-0.397831917	-2.148928404	-0.764189899	-0.1635786	-0.003099084	2.050972544	Q9LH89
0	0.650117397	0.082391024	0.515560627	0.99856329	0.864896059	3.800638888	Q9LHG0
0	2.299704075	2.771631241	4.144129753	2.922379971	1.70461905	1.802524003	Q9LHG9
0	-0.912542343	-0.02894187	-1.088992119	-0.741792679	-0.810632944	2.560017664	Q9LHP2
0	0.320727348	1.038261175	1.156342983	0.202772617	0.405470133	4.150617397	Q9LHP2
0	-0.173292637	-0.120088339	-0.461587429	0.146970272	-0.365213156	2.049650651	Q9LII3
0	0.037630558	-0.207722425	0.516473293	-0.255757809	-0.168639898	2.015675687	Q9LIL3
0	-0.341621339	1.047281027	-0.04736799	-1.382485747	-3.317783594	1.772708627	Q9LIN5
0	-0.647977829	-0.058566332	-0.569259644	-0.002514839	-1.210651636	1.437738323	Q9LJD8
0	0.042209625	-0.428189039	-0.437409401	-0.184463501	-0.117130518	1.795429467	Q9LJL9
0	0.37081337	0.218797922	-0.037627697	0.926434994	1.276397467	6.055182712	Q9LJN1
0	-0.957034588	-0.504659891	-0.623846054	-0.586513519	-0.282100916	3.546870483	Q9LJV8
0	1.177060604	0.407607317	1.162840843	-0.195176125	0.383525133	5.808889437	Q9LK52
0	-0.601387501	0.290413618	0.58020401	1.391419411	1.487572908	2.613188763	Q9LK65
0	0.545969009	0.474060774	1.052093029	0.406991482	0.530094385	4.364229944	Q9LKR3
0	0.312932491	-0.015176058	0.651646614	0.404998302	0.523679972	2.394551358	Q9LKW9
0	0.602835178	0.340329409	0.789218426	0.086459637	0.291936636	2.801107509	Q9LM78
0	-0.212268829	-0.139160872	-0.511634827	-1.005493164	-0.890827417	4.035954379	Q9LM78
0	1.252178907	1.146336079	1.18808341	0.764878511	0.773614883	3.866905548	Q9LM78
0	-0.046887875	-0.309521914	-0.564087868	-0.944694519	-0.827816725	4.949531369	Q9LM78
0	-0.389866829	-0.216996908	-0.60019207	-0.854364395	-0.787006617	3.38980368	Q9LM78
0	0.950941563	0.455806017	0.945044041	1.104642868	1.584622622	2.563139053	Q9LM78
0	0.607503414	0.519577265	1.21819973	0.882881641	0.645995855	4.220059224	Q9LM88
0	0	-0.343261957	1.304562926	2.436538935	3.166368484	2.903517178	Q9LMC7
0	0.622894764	0.454245806	0.408608913	1.154763699	1.317323446	4.907315732	Q9LN71;B9DH70
0	2.094628811	2.176934481	2.14790535	2.075462341	1.960007906	2.250825869	Q9LNC6
0	3.522175789	3.082920313	3.680401802	3.058466911	1.975782633	5.433009275	Q9LNC6
0	0.992384672	1.181059837	1.250873327	1.322080851	1.429553032	1.330549424	Q9LNJ5
0	-0.795427799	-0.781368017	-2.01023674	-1.069532394	-0.782511473	2.164674943	Q9LP77;Q9LVI6
0	0.808390141	1.137149572	2.16468668	1.390356064	1.198805094	2.838802413	Q9LPG3
0	1.245813489	1.473227978	2.500765085	1.726434469	1.534883499	4.323702579	Q9LPG3
0	-0.477776051	-0.259081125	-0.418257713	0.456079483	0.897892714	3.553047425	Q9LPL6
0	0.305872917	-0.301373243	0.081865311	-0.589439869	0.082689047	2.79751854	Q9LPQ8
0	-0.052567482	-0.200168371	0.059718609	-0.452095509	-1.060338259	6.838572151	Q9LPQ8
0	0.390073299	-0.221377611	0.185870647	-1.486974716	-0.467664003	2.067562057	Q9XIF7;Q9LQ43
0	-1.090504646	-0.353452921	-0.615301132	0.555531979	-0.972724199	8.11492713	Q9LQF2;F4HZY9
0	-1.124052048	-0.096468687	-0.542180538	0.670386791	-0.71147275	7.793596451	Q9LQF2;F4HZY9
0	0	0	0	0	0.533210933	1.917960886	Q9LQF2;F4HZY9
0	-0.489881814	0.883508265	1.181289434	0.869712651	0.635614634	1.915086382	Q9LR70
0	-0.072774887	0.126428843	0.051353931	0.597508907	0.391688585	3.106503553	Q9LR70
0	0.062641144	-0.120547533	0.047609806	0.802380085	0.672950983	3.102651671	Q9LS26
0	0.819928169	0.877346277	0.618175983	0.333515644	0.107869864	3.840976214	Q9LSN1
0	0.777379513	1.123501539	0.704250813	0.373104095	0.026895285	3.13045357	Q9LSN1
0	1.119389057	0.346171618	0.135828018	0.739009857	0.547376871	3.41904855	Q9LSR8
0	0.20194149	0.376514673	0.965462208	0.757982254	0.732382059	1.397923233	Q9LSZ8
0	-0.257282555	0.51081723	-0.092315257	0.730862081	0.980742633	3.393070007	Q9LT08;A8MR12
0	1.074166775	0.266999483	1.044582844	1.013364792	1.106149912	5.865258017	Q9LT75
0	-0.112692356	0.008391619	0.12439394	0.218443871	-1.112351656	6.479202745	Q9LTK0
0	0.306790352	0.165046453	0.134339333	0.595677853	0.948292017	3.667909296	Q9LTT8;A0A1I9LRS8
0	1.307422161	0.878655612	1.34797287	1.236262321	2.289677382	5.501776762	Q9LTT9
0	0.762578011	0.141738176	0.468906403	-0.395243168	0.215051413	3.113184069	Q9LUT0;F4HWU0
0	-0.827353001	-0.44041419	-0.667489529	-0.829419613	-0.888369322	3.252036999	Q9LVL5
0	-0.35987854	-0.802901506	-2.369490147	-0.823248744	-0.609190226	2.522223298	Q9LVM0
0	-0.45091486	0.131483793	-0.608646393	0.427124977	0.804528952	6.293439328	Q9LVQ4
0	-2.305622816	-3.116838217	-2.254464626	-0.595460892	-1.406006932	1.315170983	Q9LVT8
0	0.776013672	0.672014892	1.658776045	1.457720041	2.531384945	2.402176203	Q9LW33
0	1.359621763	0.122647107	0.8447088	0.26946795	1.458277702	1.545294545	Q9LX99
0	-0.552823544	-0.59918046	-1.02981925	-1.488057852	-0.871044874	1.368037632	Q9LXT3;Q9SJI8
0	-0.009236753	0.629567444	0.392427027	-0.73438859	-1.652279377	3.929542885	Q9LXV4
0	-0.096869946	0.5163486	-0.089203358	0.446529388	-0.106571913	3.180198778	Q9LXV4
0	0.982499123	0.664767504	-1.065144062	1.534238815	1.585133314	1.916547276	Q9LY75
0	1.630078316	1.567813635	2.003150463	1.85821104	1.313467264	5.598448771	Q9LY75
0	0.269496918	0.396159887	0.615992546	0.766126633	0.149918795	2.141430417	Q9LY75
0	-0.439522266	-0.263706923	-0.848134041	-0.534440517	-0.566888094	2.063507456	Q9LYG9
0	0.661066532	0.13316083	0.369470119	0.675561428	0.907065153	5.095999579	Q9LYH6
0	-0.303002357	-0.149423838	-0.137834072	-0.177393913	-1.189549685	5.419802896	Q9LZ00
0	-0.321922779	-0.302397966	0.144560337	0.218873978	-0.903472185	5.412214931	Q9LZ82
0	0.477510929	0.052031755	0.998143196	0.765940666	0.516398191	1.583767194	Q9LZ82
0	0.4611063	-0.224066496	0.741843224	0.089308739	0.66593194	2.247349437	Q9LZ82
0	0.284353733	-0.098869562	0.261687279	0.295231819	-0.006278276	2.770841958	Q9LZR8
0	0.181385517	-0.067439795	0.085460186	0.374661922	0.781904459	2.68165511	Q9M086
0	1.005563736	0.810647726	1.008368015	-0.21975565	0.556935072	5.651188199	Q9M0B2;F4JQB2;Q94F21
0	0	0.679083943	1.930000544	0	2.103337288	1.345522135	Q9M0Y8
0	0.123873234	0.241264105	-1.008044481	0.68712759	0.691469431	2.209622115	Q9M155
0	0.190080166	-0.2735641	0.161931992	0.368735313	0.38782382	1.625762202	Q9M199
0	0.411569595	0.305464506	1.533347607	0.958747864	0.175287187	1.467621492	Q9M1G6
0	-1.97976315	-0.116521597	-0.251148403	0.86960125	0.788958311	2.893128107	Q9M214;A0A1I9LN21
0	0.434132099	0.539926291	-1.057598114	1.525589943	0.673137426	5.304369456	Q9M2F1;O64650
0	1.440980196	1.964550018	1.89022994	1.940230131	1.996681213	1.527259118	Q9M2J9
0	0.184927464	-0.35037446	-0.124549389	0.063065052	0.044833422	1.333549272	Q9M2K5
0	0.259149075	-0.091799498	0.114461899	0.053254604	-0.307317972	1.703719696	Q9M2L3
0	-0.937744796	-0.130134821	-0.96821034	-1.119614601	-3.077856302	1.896255858	Q9M2S3
0	0.245165825	-1.221189976	0.339120388	-0.442432821	0.600123644	2.364595358	Q9M2U0
0	-0.544853687	-0.644652545	-0.564940929	-1.44682169	-1.394335747	1.544864852	Q9M303
0	-0.627541065	-0.59940505	-0.521606922	-1.356319427	-0.849939108	2.813943747	Q9M354
0	0.677123547	0.19940114	0.373822689	-0.477798939	-0.425461531	2.657464752	Q9M3B3
0	-1.2277565	-0.643559217	-1.461668491	-1.233574867	-2.072413206	5.894650007	Q9M3B9
0	0.51457119	0.242291689	0.477118969	0.604868889	0.606838465	3.281218152	Q9M7J9
0	1.405928135	1.781752825	2.984025478	2.613964558	0.947028279	4.398283139	Q9M8Z5
0	1.969333887	1.589203835	1.78361249	1.066522837	1.025892258	3.057834964	Q9M9M4
0	-0.629060745	-0.121885061	-0.861600399	-0.148850441	-2.086014032	9.873238924	Q9M9M4
0	1.093045473	1.118154049	1.069429636	0.74162066	0.753887713	2.516155059	Q9M9S4
0	0.234014988	-0.297339201	0.228136539	0.043682575	0.070422411	2.315855729	Q9M9V7
0	0.068030357	0.371168375	-1.204092979	1.08627224	1.046325922	3.270167842	Q9M9V8
0	1.749893665	1.098888159	2.731020451	1.819292068	1.540188551	4.817964137	Q9MA55
0	0	0	-0.568898797	-0.38970083	0.575793564	3.316771664	Q9MA55
0	-1.835935116	-0.482544184	-0.797007561	-0.525188446	-0.553690195	2.287927007	Q9MAB4
0	0.479491234	1.152251482	1.785677433	1.096339703	0.958064318	5.07358894	Q9MAC6
0	0.388178051	0.056284368	0.264124393	1.016126633	1.881451368	3.162272173	Q9MAH0
0	-0.695469856	0.234931707	-0.276575565	-0.092460155	-0.31700635	2.464970072	Q9MAQ7_ARATHLocationofEST206I21T7.gb
0	-0.208389282	0.082205057	0.183271885	0.332992077	0.463362932	2.216904662	Q9MB58
0	-0.303582668	-0.061626673	-0.128040314	-0.005145073	-0.851463556	4.019074621	Q9S791
0	0.788717747	0.787659407	1.184785843	0.719764709	0.877010107	3.779756823	Q9S791
